noise_removal1,transformation1,combination,selection,noise_removal2,transformation2,core,err_min,err_mean,err_median,err_75prctile,err_90prctile,err_max,rmse
wavelet,none,pca,yz,bandpass,none,fft,"0,984796","54,029141","14,521539","32,027114","47,628761","54,029141","25,712585"
wavelet,none,pca,yz,wavelet,none,fft,"0,984796","54,029141","14,521539","32,027114","47,628761","54,029141","25,712585"
smooth,none,none,y,none,none,corr,"2,111067","24,14486","14,523344","17,012717","18,195395","24,14486","13,941955"
smooth,none,none,y,smooth,none,corr,"2,111067","24,14486","14,523344","17,012717","18,195395","24,14486","13,941955"
smooth,none,none,y,bandpass,none,corr,"2,111067","24,14486","14,523344","17,012717","18,195395","24,14486","13,941955"
smooth,none,none,y,wavelet,none,corr,"2,111067","24,14486","14,523344","17,012717","18,195395","24,14486","13,941955"
smooth,none,pca,y,none,abs,corr,"2,70594","23,824379","14,577986","17,754398","19,868533","23,824379","14,758706"
smooth,none,pca,y,smooth,abs,corr,"2,70594","23,824379","14,577986","17,754398","19,868533","23,824379","14,758706"
smooth,none,pca,y,bandpass,abs,corr,"2,70594","23,824379","14,577986","17,754398","19,868533","23,824379","14,758706"
smooth,none,pca,y,wavelet,abs,corr,"2,70594","23,824379","14,577986","17,754398","19,868533","23,824379","14,758706"
smooth,none,none,xyz,none,none,corr,"1,115876","20,307697","14,58693","16,568264","18,042572","20,307697","13,723818"
smooth,none,none,xyz,smooth,none,corr,"1,115876","20,307697","14,58693","16,568264","18,042572","20,307697","13,723818"
smooth,none,none,xyz,bandpass,none,corr,"1,115876","20,307697","14,58693","16,568264","18,042572","20,307697","13,723818"
smooth,none,none,xyz,wavelet,none,corr,"1,115876","20,307697","14,58693","16,568264","18,042572","20,307697","13,723818"
smooth,none,none,xz,none,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,none,none,xz,smooth,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,none,none,xz,bandpass,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,none,none,xz,wavelet,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,none,none,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,none,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,smooth,none,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,smooth,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,bandpass,none,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,bandpass,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,wavelet,none,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,none,xz,wavelet,abs,corr,"1,220141","20,533288","14,601629","16,404064","17,962421","20,533288","13,734103"
smooth,abs,ica,xz,none,none,corr,"0,990018","22,535456","14,610828","16,217908","18,609646","22,535456","13,777166"
smooth,abs,ica,xz,smooth,none,corr,"0,990018","22,535456","14,610828","16,217908","18,609646","22,535456","13,777166"
smooth,abs,ica,xz,bandpass,none,corr,"0,990018","22,535456","14,610828","16,217908","18,609646","22,535456","13,777166"
smooth,abs,ica,xz,wavelet,none,corr,"0,990018","22,535456","14,610828","16,217908","18,609646","22,535456","13,777166"
smooth,none,pca,yz,none,abs,corr,"3,938975","23,131817","14,632","16,849135","17,70862","23,131817","14,197971"
smooth,none,pca,yz,smooth,abs,corr,"3,938975","23,131817","14,632","16,849135","17,70862","23,131817","14,197971"
smooth,none,pca,yz,bandpass,abs,corr,"3,938975","23,131817","14,632","16,849135","17,70862","23,131817","14,197971"
smooth,none,pca,yz,wavelet,abs,corr,"3,938975","23,131817","14,632","16,849135","17,70862","23,131817","14,197971"
wavelet,none,pca,xy,none,abs,corr,"0,572283","23,31545","14,635816","16,259808","19,20556","23,31545","13,902173"
wavelet,none,pca,xy,smooth,abs,corr,"0,572283","23,31545","14,635816","16,259808","19,20556","23,31545","13,902173"
wavelet,none,pca,xy,bandpass,abs,corr,"0,572283","23,31545","14,635816","16,259808","19,20556","23,31545","13,902173"
wavelet,none,pca,xy,wavelet,abs,corr,"0,572283","23,31545","14,635816","16,259808","19,20556","23,31545","13,902173"
smooth,abs,ica,yz,none,none,corr,"1,083049","23,38286","14,650244","16,200435","17,697374","23,38286","13,76116"
smooth,abs,ica,yz,smooth,none,corr,"1,083049","23,38286","14,650244","16,200435","17,697374","23,38286","13,76116"
smooth,abs,ica,yz,bandpass,none,corr,"1,083049","23,38286","14,650244","16,200435","17,697374","23,38286","13,76116"
smooth,abs,ica,yz,wavelet,none,corr,"1,083049","23,38286","14,650244","16,200435","17,697374","23,38286","13,76116"
smooth,abs,ica,yz,none,abs,corr,"1,083049","21,839174","14,654917","16,200435","17,697374","21,839174","13,698284"
smooth,abs,ica,yz,smooth,abs,corr,"1,083049","21,839174","14,654917","16,200435","17,697374","21,839174","13,698284"
smooth,abs,ica,yz,bandpass,abs,corr,"1,083049","21,839174","14,654917","16,200435","17,697374","21,839174","13,698284"
smooth,abs,ica,yz,wavelet,abs,corr,"1,083049","21,839174","14,654917","16,200435","17,697374","21,839174","13,698284"
none,abs,ica,xy,none,none,corr,"0,069588","23,190622","14,662448","16,115309","19,453999","23,190622","13,934262"
none,abs,ica,xy,smooth,none,corr,"0,069588","23,190622","14,662448","16,115309","19,453999","23,190622","13,934262"
none,abs,ica,xy,bandpass,none,corr,"0,069588","23,190622","14,662448","16,115309","19,453999","23,190622","13,934262"
none,abs,ica,xy,wavelet,none,corr,"0,069588","23,190622","14,662448","16,115309","19,453999","23,190622","13,934262"
none,none,ica,yz,none,abs,corr,"0,001384","22,628276","14,67379","16,713152","19,042504","22,628276","14,343387"
none,none,ica,yz,smooth,abs,corr,"0,001384","22,628276","14,67379","16,713152","19,042504","22,628276","14,343387"
none,none,ica,yz,bandpass,abs,corr,"0,001384","22,628276","14,67379","16,713152","19,042504","22,628276","14,343387"
none,none,ica,yz,wavelet,abs,corr,"0,001384","22,628276","14,67379","16,713152","19,042504","22,628276","14,343387"
smooth,abs,ica,y,none,none,corr,"1,035209","21,091901","14,67844","16,498037","18,324102","21,091901","13,873694"
smooth,abs,ica,y,smooth,none,corr,"1,035209","21,091901","14,67844","16,498037","18,324102","21,091901","13,873694"
smooth,abs,ica,y,bandpass,none,corr,"1,035209","21,091901","14,67844","16,498037","18,324102","21,091901","13,873694"
smooth,abs,ica,y,wavelet,none,corr,"1,035209","21,091901","14,67844","16,498037","18,324102","21,091901","13,873694"
smooth,none,pca,xyz,none,abs,fft,"0,649098","43,025847","14,687614","22,688121","25,689439","43,025847","18,563372"
smooth,none,pca,xyz,smooth,abs,fft,"0,649098","43,025847","14,687614","22,688121","25,689439","43,025847","18,563372"
smooth,none,pca,xyz,bandpass,abs,fft,"0,649098","43,025847","14,687614","22,688121","25,689439","43,025847","18,563372"
smooth,none,pca,xyz,wavelet,abs,fft,"0,649098","43,025847","14,687614","22,688121","25,689439","43,025847","18,563372"
smooth,none,none,x,none,none,corr,"0,054011","22,86182","14,687863","17,655727","19,477475","22,86182","14,153375"
smooth,none,none,x,smooth,none,corr,"0,054011","22,86182","14,687863","17,655727","19,477475","22,86182","14,153375"
smooth,none,none,x,bandpass,none,corr,"0,054011","22,86182","14,687863","17,655727","19,477475","22,86182","14,153375"
smooth,none,none,x,wavelet,none,corr,"0,054011","22,86182","14,687863","17,655727","19,477475","22,86182","14,153375"
none,none,none,y,none,none,corr,"0,048277","22,6725","14,69207","17,302225","19,391589","22,6725","14,256982"
none,none,none,y,smooth,none,corr,"0,048277","22,6725","14,69207","17,302225","19,391589","22,6725","14,256982"
none,none,none,y,bandpass,none,corr,"0,048277","22,6725","14,69207","17,302225","19,391589","22,6725","14,256982"
none,none,none,y,wavelet,none,corr,"0,048277","22,6725","14,69207","17,302225","19,391589","22,6725","14,256982"
wavelet,abs,ica,x,none,abs,corr,"1,758351","22,711585","14,745805","16,93415","19,850771","22,711585","14,470557"
wavelet,abs,ica,x,smooth,abs,corr,"1,758351","22,711585","14,745805","16,93415","19,850771","22,711585","14,470557"
wavelet,abs,ica,x,bandpass,abs,corr,"1,758351","22,711585","14,745805","16,93415","19,850771","22,711585","14,470557"
wavelet,abs,ica,x,wavelet,abs,corr,"1,758351","22,711585","14,745805","16,93415","19,850771","22,711585","14,470557"
smooth,abs,ica,x,none,none,corr,"0,274239","20,198508","14,769426","16,194127","18,6374","20,198508","13,856328"
smooth,abs,ica,x,none,abs,corr,"0,339552","20,198508","14,769426","16,194127","18,6374","20,198508","13,814922"
smooth,abs,ica,x,smooth,none,corr,"0,274239","20,198508","14,769426","16,194127","18,6374","20,198508","13,856328"
smooth,abs,ica,x,smooth,abs,corr,"0,339552","20,198508","14,769426","16,194127","18,6374","20,198508","13,814922"
smooth,abs,ica,x,bandpass,none,corr,"0,274239","20,198508","14,769426","16,194127","18,6374","20,198508","13,856328"
smooth,abs,ica,x,bandpass,abs,corr,"0,339552","20,198508","14,769426","16,194127","18,6374","20,198508","13,814922"
smooth,abs,ica,x,wavelet,none,corr,"0,274239","20,198508","14,769426","16,194127","18,6374","20,198508","13,856328"
smooth,abs,ica,x,wavelet,abs,corr,"0,339552","20,198508","14,769426","16,194127","18,6374","20,198508","13,814922"
smooth,none,none,xyz,none,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,none,none,xyz,smooth,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,none,none,xyz,bandpass,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,none,none,xyz,wavelet,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,none,none,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,none,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,smooth,none,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,smooth,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,bandpass,none,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,bandpass,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,wavelet,none,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
smooth,abs,none,xyz,wavelet,abs,corr,"1,517116","20,052673","14,769859","16,599701","17,81265","20,052673","13,754589"
none,abs,ica,xyz,none,abs,corr,"2,098718","24,503447","14,774747","17,553411","19,294244","24,503447","14,322227"
none,abs,ica,xyz,smooth,abs,corr,"2,098718","24,503447","14,774747","17,553411","19,294244","24,503447","14,322227"
none,abs,ica,xyz,bandpass,abs,corr,"2,098718","24,503447","14,774747","17,553411","19,294244","24,503447","14,322227"
none,abs,ica,xyz,wavelet,abs,corr,"2,098718","24,503447","14,774747","17,553411","19,294244","24,503447","14,322227"
smooth,abs,ica,xyz,none,abs,corr,"1,005082","20,929805","14,808812","15,956611","17,666552","20,929805","13,707532"
smooth,abs,ica,xyz,smooth,abs,corr,"1,005082","20,929805","14,808812","15,956611","17,666552","20,929805","13,707532"
smooth,abs,ica,xyz,bandpass,abs,corr,"1,005082","20,929805","14,808812","15,956611","17,666552","20,929805","13,707532"
smooth,abs,ica,xyz,wavelet,abs,corr,"1,005082","20,929805","14,808812","15,956611","17,666552","20,929805","13,707532"
none,abs,ica,y,none,abs,corr,"0,083352","25,172926","14,812528","17,803551","19,722005","25,172926","14,792286"
none,abs,ica,y,smooth,abs,corr,"0,083352","25,172926","14,812528","17,803551","19,722005","25,172926","14,792286"
none,abs,ica,y,bandpass,abs,corr,"0,083352","25,172926","14,812528","17,803551","19,722005","25,172926","14,792286"
none,abs,ica,y,wavelet,abs,corr,"0,083352","25,172926","14,812528","17,803551","19,722005","25,172926","14,792286"
none,none,none,xy,none,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,none,none,xy,smooth,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,none,none,xy,bandpass,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,none,none,xy,wavelet,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,none,none,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,none,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,smooth,none,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,smooth,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,bandpass,none,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,bandpass,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,wavelet,none,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
none,abs,none,xy,wavelet,abs,corr,"1,508095","21,28346","14,823477","16,894959","19,354168","21,28346","14,378271"
wavelet,abs,ica,z,none,none,corr,"0,168282","22,950882","14,831553","16,803551","19,234898","22,950882","14,032132"
wavelet,abs,ica,z,smooth,none,corr,"0,168282","22,950882","14,831553","16,803551","19,234898","22,950882","14,032132"
wavelet,abs,ica,z,bandpass,none,corr,"0,168282","22,950882","14,831553","16,803551","19,234898","22,950882","14,032132"
wavelet,abs,ica,z,wavelet,none,corr,"0,168282","22,950882","14,831553","16,803551","19,234898","22,950882","14,032132"
smooth,abs,ica,xy,none,abs,corr,"0,347829","20,645205","14,855454","16,370114","17,967807","20,645205","13,725144"
smooth,abs,ica,xy,smooth,abs,corr,"0,347829","20,645205","14,855454","16,370114","17,967807","20,645205","13,725144"
smooth,abs,ica,xy,bandpass,abs,corr,"0,347829","20,645205","14,855454","16,370114","17,967807","20,645205","13,725144"
smooth,abs,ica,xy,wavelet,abs,corr,"0,347829","20,645205","14,855454","16,370114","17,967807","20,645205","13,725144"
smooth,abs,ica,xyz,none,none,corr,"0,813446","21,958929","14,856736","15,933569","17,666552","21,958929","13,754422"
smooth,abs,ica,xyz,smooth,none,corr,"0,813446","21,958929","14,856736","15,933569","17,666552","21,958929","13,754422"
smooth,abs,ica,xyz,bandpass,none,corr,"0,813446","21,958929","14,856736","15,933569","17,666552","21,958929","13,754422"
smooth,abs,ica,xyz,wavelet,none,corr,"0,813446","21,958929","14,856736","15,933569","17,666552","21,958929","13,754422"
none,none,pca,z,none,abs,corr,"2,395965","21,30979","14,869463","17,285447","19,266081","21,30979","14,579137"
none,none,pca,z,smooth,abs,corr,"2,395965","21,30979","14,869463","17,285447","19,266081","21,30979","14,579137"
none,none,pca,z,bandpass,abs,corr,"2,395965","21,30979","14,869463","17,285447","19,266081","21,30979","14,579137"
none,none,pca,z,wavelet,abs,corr,"2,395965","21,30979","14,869463","17,285447","19,266081","21,30979","14,579137"
wavelet,abs,ica,xy,none,abs,corr,"3,309858","21,385217","14,871591","17,351479","18,890717","21,385217","14,293826"
wavelet,abs,ica,xy,smooth,abs,corr,"3,309858","21,385217","14,871591","17,351479","18,890717","21,385217","14,293826"
wavelet,abs,ica,xy,bandpass,abs,corr,"3,309858","21,385217","14,871591","17,351479","18,890717","21,385217","14,293826"
wavelet,abs,ica,xy,wavelet,abs,corr,"3,309858","21,385217","14,871591","17,351479","18,890717","21,385217","14,293826"
wavelet,abs,ica,yz,none,abs,corr,"2,834332","20,960534","14,87295","17,646707","19,202246","20,960534","14,386426"
wavelet,abs,ica,yz,smooth,abs,corr,"2,834332","20,960534","14,87295","17,646707","19,202246","20,960534","14,386426"
wavelet,abs,ica,yz,bandpass,abs,corr,"2,834332","20,960534","14,87295","17,646707","19,202246","20,960534","14,386426"
wavelet,abs,ica,yz,wavelet,abs,corr,"2,834332","20,960534","14,87295","17,646707","19,202246","20,960534","14,386426"
smooth,abs,ica,xz,none,abs,corr,"0,990018","20,99177","14,881855","16,421512","18,192283","20,99177","13,758019"
smooth,abs,ica,xz,smooth,abs,corr,"0,990018","20,99177","14,881855","16,421512","18,192283","20,99177","13,758019"
smooth,abs,ica,xz,bandpass,abs,corr,"0,990018","20,99177","14,881855","16,421512","18,192283","20,99177","13,758019"
smooth,abs,ica,xz,wavelet,abs,corr,"0,990018","20,99177","14,881855","16,421512","18,192283","20,99177","13,758019"
